_id,sample_id,task_id,annotator,central_node,query,entity_annotations,slider_state,notes,status,template
69e0a64f5284620f76176040,69dc132b9ef2781f4bc53415,69dc132b9ef2781f4bc53414,AndrewRatkov,org.jkiss.dbeaver.model.qm.QMExecutionHandler,Show the main and supporting classes involved in handling query execution events during DBC operations,"{""org.jkiss.dbeaver.model.sql.semantics.context.SQLQueryConnectionDummyContext.DummyDbObject"": ""irrelevant"", ""org.jkiss.dbeaver.Log"": ""irrelevant"", ""org.jkiss.dbeaver.tools.transfer.ui.pages.database.MappingRulesDialog"": ""irrelevant"", ""org.jkiss.dbeaver.model.sql.parser.SQLParserContext"": ""irrelevant"", ""org.jkiss.dbeaver.ext.postgresql.model.plan.PostgrePlanNodeBase"": ""irrelevant"", ""org.jkiss.dbeaver.model.exec.DBCExecutionContext"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCSession"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCStatement"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCResultSet"": ""required"", ""org.jkiss.dbeaver.model.DBPContextWithAttributes"": ""useful"", ""org.jkiss.dbeaver.model.exec.DBCSavepoint"": ""required"", ""org.jkiss.dbeaver.model.qm.QMExecutionHandler"": ""required"", ""org.jkiss.dbeaver.runtime.qm.DefaultExecutionHandler"": ""useful"", ""org.jkiss.dbeaver.ui.controls.txn.TransactionMonitorToolbar.QMEventsHandler"": ""useful"", ""org.jkiss.dbeaver.runtime.qm.QMRegistryImpl.NotifyInvocationHandler"": ""irrelevant"", ""org.jkiss.dbeaver.model.qm.meta.QMMConnectionInfo"": ""irrelevant"", ""org.jkiss.dbeaver.model.qm.QMMetaListener"": ""irrelevant"", ""org.jkiss.dbeaver.model.qm.QMEventBrowser"": ""irrelevant"", ""org.jkiss.dbeaver.runtime.qm.QMRegistryImpl.DefaultEventBrowser"": ""irrelevant"", ""org.jkiss.dbeaver.model.qm.QMMCollector"": ""useful"", ""org.jkiss.dbeaver.headless.DBeaverTestPlatform"": ""irrelevant"", ""org.jkiss.dbeaver.runtime.qm.QMRegistryImpl"": ""irrelevant"", ""org.jkiss.dbeaver.model.lsp.context.LspSQLCompletionContext"": ""irrelevant"", ""org.jkiss.dbeaver.model.impl.AbstractDataSource"": ""irrelevant"", ""org.jkiss.dbeaver.model.sql.analyzer.builder.request.RequestBuilder.DataSource"": ""irrelevant"", ""org.jkiss.dbeaver.model.DBPDataSource"": ""irrelevant"", ""org.jkiss.dbeaver.model.struct.DBSInstanceContainer"": ""irrelevant"", ""org.jkiss.dbeaver.model.DBPTransactionIsolation"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e0ad095284620f761760bd,69dc13389ef2781f4bc53418,69dc13389ef2781f4bc53417,AndrewRatkov,org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_nd_sub,Show the main and supporting classes involved in subtracting update elements from an input array at specified indices,"{""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.tanh"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.Context"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.ShapeList"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.DeclarableOp"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.broadcastgradientargs"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.identity_bp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.testop2i2o"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_nd_sub"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.LogicOp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.BooleanOp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.betainc"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.cumsum"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.sigmoid"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.stop_gradient"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.relu6"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.elu"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.fake_quant_with_min_max_vars_per_channel"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.rectifiedtanh"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.roll"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.selu_bp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.selu"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_upd"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_mul"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.mergemax"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.polygamma"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.matrix_band_part"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.lrn_bp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.log_softmax_bp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.lgamma"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.fill_as"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e0c20a5284620f761761d1,69dc13479ef2781f4bc5341b,69dc13479ef2781f4bc5341a,AndrewRatkov,org.apache.flink.test.streaming.runtime.BroadcastStateITCase.TestKeyedBroadcastProcessFunction,Show the main and supporting classes involved in storing elements in broadcast state and verifying results via timer firing,"{""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest.FunctionWithBroadcastState"": ""required"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperator.OnTimerContextImpl"": ""useful"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction.OnTimerContext"": ""useful"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction.ReadOnlyContext"": ""irrelevant"", ""org.apache.flink.api.common.state.StateDescriptor"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.co.BaseBroadcastProcessFunction"": ""useful"", ""org.apache.flink.api.common.state.MapStateDescriptor"": ""irrelevant"", ""org.apache.flink.api.datastream.DataStreamBatchExecutionITCase"": ""irrelevant"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperator.ReadWriteContextImpl"": ""irrelevant"", ""org.apache.flink.util.Collector"": ""irrelevant"", ""org.apache.flink.api.common.functions.OpenContext"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction.Context"": ""irrelevant"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest.FunctionWithSideOutput"": ""irrelevant"", ""org.apache.flink.api.datastream.DataStreamBatchExecutionITCase.TestKeyedBroadcastFunction"": ""irrelevant"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest.TestFunctionWithOutput"": ""irrelevant"", ""org.apache.flink.streaming.api.datastream.BroadcastConnectedStream"": ""required"", ""org.apache.flink.streaming.api.transformations.KeyedBroadcastStateTransformation"": ""useful"", ""org.apache.flink.test.checkpointing.StatefulJobWBroadcastStateMigrationITCase.CheckingKeyedBroadcastFunction"": ""useful"", ""org.apache.flink.test.streaming.runtime.BroadcastStateITCase.TestKeyedBroadcastProcessFunction"": ""irrelevant"", ""org.apache.flink.test.checkpointing.StatefulJobWBroadcastStateMigrationITCase.CheckpointingKeyedBroadcastFunction"": ""useful"", ""org.apache.flink.test.checkpointing.StatefulJobWBroadcastStateMigrationITCase.CheckpointingKeyedSingleBroadcastFunction"": ""useful"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest"": ""irrelevant"", ""org.apache.flink.test.checkpointing.StatefulJobWBroadcastStateMigrationITCase"": ""irrelevant"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest.KeyQueryingProcessFunction"": ""irrelevant"", ""org.apache.flink.streaming.util.ProcessFunctionTestHarnessesTest"": ""irrelevant"", ""org.apache.flink.streaming.util.ProcessFunctionTestHarnesses"": ""irrelevant"", ""org.apache.flink.test.checkpointing.StatefulJobWBroadcastStateMigrationITCase.CheckingKeyedSingleBroadcastFunction"": ""useful"", ""org.apache.flink.streaming.api.operators.co.CoBroadcastWithKeyedOperatorTest.FunctionWithTimerOnKeyed"": ""required"", ""org.apache.flink.streaming.api.functions.co.KeyedBroadcastProcessFunction"": ""useful""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e141b15284620f761762f6,69dc135d9ef2781f4bc5341e,69dc135d9ef2781f4bc5341d,AndrewRatkov,org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndPercentageVector,Show the main and supporting classes involved in configuring queues for capacity scheduler testing with mixed absolute and percentage modes,"{""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedLegacyQueueCreationAbsoluteMode"": ""required"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServiceAppsNodelabel"": ""required"", ""org.apache.hadoop.yarn.webapp.JerseyTestBase"": ""useful"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.RMWebServices"": ""useful"", ""org.apache.hadoop.conf.Configuration"": ""useful"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModePercentageAndWeight"": ""required"", ""org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesJobs"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesConfigurationMutation"": ""irrelevant"", ""org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesTasks"": ""irrelevant"", ""org.apache.hadoop.yarn.server.timeline.webapp.TestTimelineWebServices"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.webapp.TestNMWebServicesContainers"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndPercentageVector"": ""required"", ""org.apache.hadoop.mapreduce.v2.app.webapp.TestAMWebServices"": ""irrelevant"", ""org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesAttempts"": ""irrelevant"", ""org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesJobConf"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.fairscheduler.TestRMWebServicesFairScheduler"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedDynamicConfig"": ""useful"", ""org.apache.hadoop.mapreduce.v2.hs.webapp.TestHsWebServicesLogs"": ""irrelevant"", ""org.apache.hadoop.mapreduce.v2.app.webapp.TestAMWebServicesJobs"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesAppsCustomResourceTypes"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesNodes"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.MockRM"": ""irrelevant"", ""org.apache.hadoop.yarn.server.nodemanager.webapp.TestNMWebServicesApps"": ""irrelevant"", ""org.apache.hadoop.mapreduce.v2.app.webapp.TestAMWebServicesTasks"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesSchedulerActivities"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.fairscheduler.TestRMWebServicesFairSchedulerCustomResourceTypes"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndPercentageAndWeight"": ""required"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedDynamicConfigWeightModeDQC"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySched"": ""useful"", ""org.apache.hadoop.yarn.server.resourcemanager.webapp.TestRMWebServicesCapacitySchedulerMixedModeAbsoluteAndWeightVector"": ""useful""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e1604a5284620f761763e4,69daa5869ef2781f4bc533f7,69daa5869ef2781f4bc533f6,RuslanAbliazov,ghidra.program.model.address.AddressSetViewAdapter,Show the main and supporting classes involved in providing read-only access to an address set,"{""ghidra.program.model.address.AddressSet"": ""required"", ""ghidra.program.model.address.AddressSetViewAdapter"": ""required"", ""ghidra.dbg.jdi.rmi.jpda.JdiConnector"": ""irrelevant"", ""ghidra.trace.database.listing.DBTraceCodeSpace"": ""irrelevant"", ""ghidra.program.model.address.AddressRangeIterator"": ""useful"", ""ghidra.program.model.address.AddressRange"": ""useful"", ""ghidra.program.model.address.AddressRangeImpl"": ""useful"", ""ghidra.app.plugin.exceptionhandlers.gcc.structures.gccexcepttable.LSDAHeader"": ""irrelevant"", ""ghidra.trace.model.ImmutableTraceAddressSnapRange"": ""irrelevant"", ""ghidra.app.plugin.exceptionhandlers.gcc.structures.gccexcepttable.LSDACallSiteTable"": ""irrelevant"", ""ghidra.program.util.AddressCorrelationRange"": ""irrelevant"", ""ghidra.app.util.opinion.MemorySection"": ""irrelevant""}","{""bc_threshold"": 2e-08, ""calls_threshold"": 0.00024558}",,Finalized,False
69e36d105284620f76176444,69daa5ae9ef2781f4bc53400,69daa5ae9ef2781f4bc533ff,RuslanAbliazov,org.apache.flink.runtime.jobmaster.slotpool.BlocklistDeclarativeSlotPool,Show the main and supporting classes responsible for avoiding slot allocation on blocked nodes in BlocklistDeclarativeSlotPool,"{""org.apache.flink.runtime.jobmaster.slotpool.BlocklistDeclarativeSlotPool"": ""required"", ""org.apache.flink.runtime.taskmanager.TaskManagerLocation"": ""required"", ""org.apache.flink.runtime.jobmaster.slotpool.DefaultDeclarativeSlotPool"": ""useful"", ""org.apache.flink.runtime.concurrent.ComponentMainThreadExecutor"": ""irrelevant"", ""org.apache.flink.runtime.clusterframework.types.ResourceProfile"": ""irrelevant"", ""org.apache.flink.runtime.jobmaster.slotpool.AllocatedSlotPool"": ""useful"", ""org.apache.flink.runtime.taskexecutor.slot.SlotOffer"": ""required"", ""org.apache.flink.runtime.clusterframework.types.AllocationID"": ""required"", ""org.apache.flink.runtime.jobmaster.slotpool.AllocatedSlot"": ""useful"", ""org.apache.flink.runtime.jobmaster.slotpool.PhysicalSlot"": ""useful"", ""org.apache.flink.api.common.JobID"": ""irrelevant"", ""org.apache.flink.runtime.messages.Acknowledge"": ""irrelevant"", ""org.apache.flink.runtime.jobmaster.SlotInfo"": ""irrelevant"", ""org.apache.flink.runtime.clusterframework.types.ResourceID"": ""irrelevant"", ""org.apache.flink.runtime.slots.ResourceRequirement"": ""irrelevant"", ""org.apache.flink.runtime.util.ResourceCounter"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0.01831045}",,Finalized,False
69e3707c5284620f76176532,69daa5b59ef2781f4bc53403,69daa5b59ef2781f4bc53402,RuslanAbliazov,ghidra.framework.main.projectdata.actions.FindCheckoutsAction,Show the main and supporting classes responsible for initiating checkout status display for files selected in ProjectDataTreePanel,"{""ghidra.framework.main.FrontEndPlugin"": ""required"", ""ghidra.framework.main.projectdata.actions.FindCheckoutsAction"": ""required"", ""ghidra.framework.model.ProjectData"": ""required"", ""ghidra.framework.client.RepositoryAdapter"": ""useful"", ""docking.ActionContext"": ""irrelevant"", ""ghidra.app.plugin.core.equate.EquatePlugin"": ""irrelevant"", ""ghidra.framework.main.datatree.FindCheckoutsDialog"": ""irrelevant"", ""ghidra.framework.model.DomainFile"": ""irrelevant"", ""ghidra.framework.model.DomainFolder"": ""irrelevant"", ""ghidra.framework.options.AutoOptionsTest.AnnotatedWithOptionsPlugin"": ""irrelevant"", ""ghidra.framework.plugintool.Plugin"": ""irrelevant""}","{""bc_threshold"": 8.9e-06, ""calls_threshold"": 0}",,Finalized,False
69e372fb5284620f761765c5,69daa5bb9ef2781f4bc53406,69daa5bb9ef2781f4bc53405,RuslanAbliazov,org.apache.hadoop.ha.TestZKFailoverControllerStress,Show the main and supporting classes involved in automatic failovers of ZKFailoverController while ensuring exclusive shared resource ownership,"{""org.apache.hadoop.ha.TestZKFailoverControllerStress"": ""required"", ""org.apache.hadoop.ha.MiniZKFCCluster"": ""required"", ""org.apache.hadoop.ha.DummyHAService"": ""required"", ""org.apache.hadoop.conf.Configuration"": ""useful"", ""org.apache.hadoop.conf.TestConfigurationSubclass.SubConf"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.scheduler.fair.FairSchedulerConfiguration"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.reservation.ReservationSchedulerConfiguration"": ""irrelevant"", ""org.apache.hadoop.yarn.server.resourcemanager.RMHATestBase"": ""irrelevant"", ""org.apache.hadoop.yarn.client.ProtocolHATestBase"": ""irrelevant"", ""org.apache.hadoop.hdfs.HdfsConfiguration"": ""irrelevant"", ""org.apache.hadoop.yarn.conf.YarnConfiguration"": ""irrelevant""}","{""bc_threshold"": 3.1e-07, ""calls_threshold"": 0}",,Finalized,False
69e375485284620f7617662c,69dc12f39ef2781f4bc53409,69dc12f39ef2781f4bc53408,RuslanAbliazov,org.apache.flink.table.runtime.operators.join.stream.utils.AssociatedRecords,Show the main and supporting classes involved in wrapping and providing access to records associated with an input row,"{""org.apache.flink.table.runtime.operators.join.stream.utils.AssociatedRecords"": ""required"", ""org.apache.flink.table.runtime.operators.join.stream.utils.OuterRecord"": ""required"", ""org.apache.flink.table.runtime.operators.join.stream.asyncprocessing.state.JoinRecordAsyncStateView"": ""irrelevant"", ""org.apache.flink.table.runtime.operators.join.stream.asyncprocessing.state.OuterJoinRecordAsyncStateView"": ""irrelevant"", ""org.apache.flink.table.runtime.generated.JoinCondition"": ""irrelevant"", ""org.apache.flink.table.runtime.operators.join.stream.state.JoinRecordStateView"": ""irrelevant"", ""org.apache.flink.table.runtime.operators.join.stream.state.OuterJoinRecordStateView"": ""irrelevant"", ""org.apache.flink.streaming.runtime.streamrecord.StreamRecord"": ""irrelevant"", ""org.apache.flink.table.runtime.operators.join.stream.asyncprocessing.AsyncStateStreamingJoinOperator.AsyncStateJoinHelper"": ""irrelevant"", ""org.apache.flink.table.data.utils.JoinedRowData"": ""irrelevant"", ""org.apache.flink.api.common.state.v2.StateFuture"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple2"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0.00041615}",,Finalized,False
69e37b315284620f761766a1,69dc12fd9ef2781f4bc5340c,69dc12fd9ef2781f4bc5340b,RuslanAbliazov,org.apache.flink.streaming.api.functions.windowing.delta.extractor.Extractor,Show the main and supporting classes responsible for extracting or converting one data type to another,"{""org.apache.flink.streaming.api.functions.windowing.delta.extractor.Extractor"": ""required"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.FieldsFromArray"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.FieldFromTuple"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.FieldFromArray"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.ConcatenatedExtract"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.FieldsFromTuple"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.ArrayFromTuple"": ""useful"", ""org.apache.flink.streaming.api.functions.windowing.delta.extractor.ConcatenatedExtractTest"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple7"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple8"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple5"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple2"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple25"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple3"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple12"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple4"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple23"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple21"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple6"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple20"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.windowing.delta.CosineDistance"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple15"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple24"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple13"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple22"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.windowing.delta.ExtractionAwareDeltaFunction"": ""irrelevant"", ""org.apache.flink.api.java.tuple.Tuple10"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.windowing.delta.DeltaFunction"": ""irrelevant"", ""org.apache.flink.streaming.api.functions.windowing.delta.EuclideanDistance"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e37bc05284620f76176716,69dc130a9ef2781f4bc5340f,69dc130a9ef2781f4bc5340e,RuslanAbliazov,ghidra.framework.protocol.ghidra.GhidraProtocolHandler,Show the main and supporting classes responsible for providing the extension point for Ghidra protocol extensions via Ghidra URLs,"{""ghidra.framework.protocol.ghidra.GhidraProtocolHandler"": ""required"", ""ghidra.framework.protocol.ghidra.Handler"": ""required"", ""ghidra.framework.protocol.ghidra.DefaultGhidraProtocolHandler"": ""required"", ""ghidra.framework.protocol.ghidra.GhidraProtocolConnector"": ""required"", ""ghidra.app.plugin.core.checksums.ChecksumAlgorithm"": ""irrelevant"", ""sarif.handlers.SarifRunHandler"": ""irrelevant"", ""ghidra.app.plugin.core.reloc.RelocationFixupHandler"": ""irrelevant"", ""ghidra.file.crypto.Decryptor"": ""irrelevant"", ""ghidra.framework.ModuleInitializer"": ""irrelevant"", ""ghidra.debug.api.emulation.EmulatorFactory"": ""irrelevant"", ""ghidra.app.util.viewer.field.FieldFactory"": ""irrelevant"", ""ghidra.app.plugin.core.overview.OverviewColorService"": ""irrelevant"", ""ghidra.app.util.viewer.field.FieldMouseHandlerExtension"": ""irrelevant"", ""ghidra.app.services.Analyzer"": ""irrelevant"", ""ghidra.framework.plugintool.util.PluginPackage"": ""irrelevant"", ""ghidra.features.base.replace.SearchAndReplaceHandler"": ""irrelevant"", ""ghidra.util.classfinder.ExtensionPoint"": ""irrelevant"", ""ghidra.app.util.exporter.Exporter"": ""irrelevant"", ""ghidra.app.analyzers.PatternConstraint"": ""irrelevant"", ""ghidra.framework.plugintool.Plugin"": ""irrelevant"", ""ghidra.app.util.bin.format.coff.relocation.CoffRelocationHandler"": ""irrelevant"", ""ghidra.graph.viewer.layout.LayoutProviderExtensionPoint"": ""irrelevant"", ""ghidra.app.util.recognizer.Recognizer"": ""irrelevant"", ""ghidra.debug.spi.tracermi.TraceRmiLaunchOpinion"": ""irrelevant"", ""ghidra.program.util.DiscoverableAddressCorrelator"": ""irrelevant"", ""ghidra.util.search.InstructionSkipper"": ""irrelevant"", ""ghidra.feature.vt.api.main.VTProgramCorrelatorFactory"": ""irrelevant"", ""ghidra.framework.cmd.BinaryAnalysisCommand"": ""irrelevant"", ""docking.widgets.table.constraint.ColumnConstraintProvider"": ""irrelevant"", ""ghidra.program.model.reloc.RelocationHandler"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0}",,Finalized,False
69e37dc45284620f761767a2,69dc131e9ef2781f4bc53412,69dc131e9ef2781f4bc53411,RuslanAbliazov,ghidra.program.model.listing.InstructionStub,Show the main and supporting classes involved in providing fallback Instruction interface implementations for testing,"{""ghidra.program.model.listing.Instruction"": ""required"", ""ghidra.app.util.PseudoInstruction"": ""required"", ""ghidra.program.model.listing.InstructionStub"": ""required"", ""ghidra.program.model.listing.CodeUnit"": ""irrelevant"", ""ghidra.program.model.lang.InstructionPrototype"": ""irrelevant"", ""ghidra.program.model.pcode.PcodeOp"": ""irrelevant"", ""ghidra.program.model.symbol.Symbol"": ""irrelevant"", ""ghidra.program.model.listing.Program"": ""irrelevant""}","{""bc_threshold"": 1.802e-05, ""calls_threshold"": 0.00380648}",,Finalized,False
69e37fbf5284620f7617680d,69dc132b9ef2781f4bc53415,69dc132b9ef2781f4bc53414,RuslanAbliazov,org.jkiss.dbeaver.model.qm.QMExecutionHandler,Show the main and supporting classes involved in handling query execution events during DBC operations,"{""org.jkiss.dbeaver.model.qm.QMExecutionHandler"": ""required"", ""org.jkiss.dbeaver.runtime.qm.QMRegistryImpl"": ""irrelevant"", ""org.jkiss.dbeaver.runtime.qm.QMRegistryImpl.DefaultEventBrowser"": ""irrelevant"", ""org.jkiss.dbeaver.model.qm.QMEventBrowser"": ""irrelevant"", ""org.jkiss.dbeaver.model.runtime.features.DBRFeature"": ""irrelevant"", ""org.jkiss.dbeaver.model.DBPTransactionIsolation"": ""irrelevant"", ""org.jkiss.dbeaver.model.exec.DBCSavepoint"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCExecutionContext"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCSession"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCStatement"": ""required"", ""org.jkiss.dbeaver.model.exec.DBCResultSet"": ""required"", ""org.jkiss.dbeaver.model.qm.meta.QMMConnectionInfo"": ""irrelevant"", ""org.jkiss.dbeaver.ui.controls.txn.TransactionMonitorToolbar.QMEventsHandler"": ""irrelevant"", ""org.jkiss.dbeaver.ext.postgresql.model.plan.PostgrePlanNodeBase"": ""irrelevant"", ""org.jkiss.dbeaver.model.sql.analyzer.builder.request.RequestBuilder.DataSource"": ""irrelevant"", ""org.jkiss.dbeaver.model.DBPDataSource"": ""irrelevant"", ""org.jkiss.dbeaver.model.sql.parser.SQLParserContext"": ""irrelevant"", ""org.jkiss.dbeaver.Log"": ""irrelevant"", ""org.jkiss.dbeaver.model.sql.semantics.context.SQLQueryConnectionDummyContext.DummyDbObject"": ""irrelevant""}","{""bc_threshold"": 0, ""calls_threshold"": 0.00121951}",,Finalized,False
69e3814d5284620f7617687b,69dc13389ef2781f4bc53418,69dc13389ef2781f4bc53417,RuslanAbliazov,org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_nd_sub,Show the main and supporting classes involved in subtracting update elements from an input array at specified indices,"{""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.Context"": ""required"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.ShapeList"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.DeclarableOp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.scatter_nd_sub"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.BooleanOp"": ""irrelevant"", ""org.nd4j.linalg.minimal.bindings.Nd4jMinimal.LogicOp"": ""irrelevant""}","{""bc_threshold"": 3.983e-05, ""calls_threshold"": 0}",,Finalized,False
